player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats
732899,Guzmán,Rodríguez,Guzmán Rodríguez,8793,Uruguay,Montevideo,Uruguay,2000-02-08 00:00:00,Centre-Back,Defender,right,185.0,2029-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,3500000.0,4000000.0,,,,,,,,,,,,,,,,,,
737821,Patrick,de Paula,Patrick de Paula,537,Brazil,Rio de Janeiro,Brazil,1999-09-08 00:00:00,Defensive Midfield,Midfield,left,180.0,2026-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,2500000.0,16000000.0,Patrick de Paula,AM,Botafogo (RJ),300.0,0.0,0.0,0.1,0.0,16.0,4.0,1.0,1.0,6.0,0.0,10.0,5.0,3.0,0.0
738411,,Adriano,Adriano,8718,Brazil,Codó,Brazil,2003-03-07 00:00:00,Goalkeeper,Goalkeeper,right,,,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
739272,,Adriano Martins,Adriano Martins,10492,Brazil,Rio de Janeiro,Brazil,1997-04-01 00:00:00,Centre-Back,Defender,right,193.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Juventude,,,Adriano Martins,CB,Atlético Goianiense,2990.0,0.0,0.0,1.2000000000000002,0.0,106.0,24.0,14.0,8.0,22.0,1.0,43.0,41.0,7.0,0.0
740157,,Hugo,Hugo,2125,Brazil,João Pessoa,Brazil,2001-09-20 00:00:00,Left-Back,Defender,left,175.0,,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
740272,,Fintelman,Fintelman,2125,Brazil,Petrópolis,Brazil,2001-07-20 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,100000.0,100000.0,,,,,,,,,,,,,,,,,,
740273,,Nathan,Nathan,6600,Brazil,Rio de Janeiro,Brazil,2001-09-05 00:00:00,Right-Back,Defender,right,183.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Internacional,2000000.0,3000000.0,,,,,,,,,,,,,,,,,,
740295,,Natanael,Natanael,330,Brazil,Braganey,Brazil,2002-01-05 00:00:00,Right-Back,Defender,right,172.0,2028-12-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,4500000.0,6000000.0,,,,,,,,,,,,,,,,,,
740491,,Kelvi Gomes,Kelvi Gomes,10492,Brazil,Ilópolis,Brazil,2002-10-17 00:00:00,Defensive Midfield,Midfield,right,182.0,,,,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
740501,,Gabriel Xavier,Gabriel Xavier,10010,Brazil,Andradina,Brazil,2001-05-06 00:00:00,Centre-Back,Defender,right,190.0,2029-12-31 00:00:00,,,,BRA1,Esporte Clube Bahia,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,
741021,,Matheus Bahia,Matheus Bahia,6600,Brazil,Salvador,Brazil,1999-08-11 00:00:00,Left-Back,Defender,left,181.0,2027-12-31 00:00:00,,,,BRA1,Sport Club Internacional,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,
742025,,Guilherme Pato,Guilherme Pato,3876,Brazil,Quaraí,Brazil,2001-02-17 00:00:00,Left Winger,Attack,right,164.0,2026-11-30 00:00:00,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
742034,,Léo Linck,Léo Linck,537,Brazil,Marechal Cândido Rondon,Brazil,2001-03-03 00:00:00,Goalkeeper,Goalkeeper,right,194.0,2028-12-31 00:00:00,3.0,0.0,,BRA1,S. A. F. Botafogo,2500000.0,3000000.0,Leonardo Linck,GK,Athletico Paranaense,1223.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
742855,,Gabriel Lacerda,Gabriel Lacerda,2029,Brazil,Caieiras,Brazil,1999-08-29 00:00:00,Centre-Back,Defender,right,190.0,2026-12-31 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
743588,,Rômulo,Rômulo,330,Brazil,Belo Horizonte,Brazil,2004-01-31 00:00:00,Centre-Back,Defender,right,183.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
743593,,Rodriguinho,Rodriguinho,8793,Brazil,Mineiros,Brazil,2004-03-16 00:00:00,Attacking Midfield,Midfield,right,186.0,2030-12-31 00:00:00,3.0,0.0,,BRA1,Red Bull Bragantino,6000000.0,6000000.0,,,,,,,,,,,,,,,,,,
743597,Matheus,França,Matheus França,978,Brazil,Rio de Janeiro,Brazil,2004-04-01 00:00:00,Attacking Midfield,Midfield,right,184.0,2026-06-30 00:00:00,2.0,0.0,,BRA1,Club de Regatas Vasco da Gama,6000000.0,15000000.0,,,,,,,,,,,,,,,,,,
743831,,Renato Santos,Renato Santos,199,Brazil,Vitória da Conquista,Brazil,2004-10-11 00:00:00,Centre-Back,Defender,right,188.0,2027-07-31 00:00:00,2.0,0.0,,BRA1,Sport Club Corinthians Paulista,,,,,,,,,,,,,,,,,,,,
744024,,João Marcelo,João Marcelo,609,Brazil,Rio de Janeiro,Brazil,2000-06-13 00:00:00,Centre-Back,Defender,right,190.0,2028-12-31 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,3000000.0,5500000.0,,,,,,,,,,,,,,,,,,
745191,Ramón,Sosa,Ramón Sosa,1023,Paraguay,Maracaná,Paraguay,1999-08-31 00:00:00,Second Striker,Attack,right,178.0,2030-06-30 00:00:00,30.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,10000000.0,13000000.0,,,,,,,,,,,,,,,,,,
745927,Kevin,Serna,Kevin Serna,2462,Colombia,Popayán,Colombia,1997-12-17 00:00:00,Right Winger,Attack,right,182.0,2028-12-31 00:00:00,2.0,0.0,,BRA1,Fluminense Football Club,5000000.0,5000000.0,Kevin Serna,LW,Fluminense,872.0,3.0,2.0,2.6,1.2,13.0,41.0,61.0,27.0,25.0,6.0,26.0,6.0,1.0,0.0
749559,,Victor Hugo,Victor Hugo,330,Brazil,Rio de Janeiro,Brazil,2004-05-11 00:00:00,Central Midfield,Midfield,left,184.0,2030-12-31 00:00:00,2.0,0.0,,BRA1,Clube Atlético Mineiro,7000000.0,7000000.0,,,,,,,,,,,,,,,,,,
752560,,Gustavo Maia,Gustavo Maia,8718,Brazil,Brasília,Brazil,2001-01-22 00:00:00,Left Winger,Attack,right,168.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
787269,,Fabrício Daniel,Fabrício Daniel,3876,Brazil,Araraquara,Brazil,1997-07-23 00:00:00,Right Winger,Attack,left,182.0,2026-11-30 00:00:00,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
788361,,Moisés,Moisés,221,Brazil,Morro da Fumaça,Brazil,1996-09-02 00:00:00,Left Winger,Attack,right,177.0,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,2000000.0,3000000.0,Moises,FW,Fortaleza,1171.0,7.0,2.0,5.6,2.8,25.0,49.0,71.0,33.0,47.0,7.0,6.0,7.0,0.0,0.0
788861,,Matheus Babi,Matheus Babi,10492,Brazil,Macaé,Brazil,1997-07-18 00:00:00,Centre-Forward,Attack,right,191.0,,,,,BRA1,Esporte Clube Juventude,1500000.0,3500000.0,,,,,,,,,,,,,,,,,,
789856,,Caio Roque,Caio Roque,537,Brazil,São Paulo,Brazil,2002-01-09 00:00:00,Left-Back,Defender,left,182.0,2026-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,400000.0,500000.0,,,,,,,,,,,,,,,,,,
791721,,Kawê,Kawê,8793,Brazil,São Paulo,Brazil,2002-06-22 00:00:00,Right Winger,Attack,right,175.0,2027-06-30 00:00:00,,,,BRA1,Red Bull Bragantino,300000.0,300000.0,,,,,,,,,,,,,,,,,,
793815,,Rezende,Rezende,10010,Brazil,Rio de Janeiro,Brazil,1995-01-02 00:00:00,Defensive Midfield,Midfield,left,186.0,,,,,BRA1,Esporte Clube Bahia,,,Rezende,CM,Bahia,574.0,0.0,0.0,0.5,0.0,22.0,2.0,4.0,3.0,4.0,0.0,24.0,8.0,3.0,0.0
794925,,Edson Carioca,Edson Carioca,3876,Brazil,Japeri,Brazil,1997-06-04 00:00:00,Centre-Forward,Attack,right,179.0,2028-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,1500000.0,1500000.0,Edson Carioca,RM,Juventude,740.0,3.0,2.0,1.6,0.4,23.0,20.0,37.0,17.0,21.0,4.0,22.0,18.0,2.0,0.0
795619,,Léo Rafael,Léo Rafael,2029,Brazil,Campinas,Brazil,2001-04-25 00:00:00,Central Midfield,Midfield,right,182.0,2026-12-30 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
796796,,Ian Luccas,Ian Luccas,609,Brazil,Ribeirão Preto,Brazil,2003-02-11 00:00:00,Defensive Midfield,Midfield,right,188.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,,,,,,,,,,,,,,,,,,,,
798167,,Felipinho,Felipinho,10492,Brazil,Itapetinga,Brazil,1997-01-13 00:00:00,Left-Back,Defender,left,177.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
802646,,Pierre,Pierre,10870,Brazil,Rio de Janeiro,Brazil,2002-03-12 00:00:00,Central Midfield,Midfield,left,181.0,2029-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
808507,,Denilson,Denilson,3876,Brazil,Nazaré do Piauí,Brazil,2001-03-23 00:00:00,Central Midfield,Midfield,right,180.0,2028-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,
808509,,Danilo,Danilo,537,Brazil,Salvador,Brazil,2001-04-29 00:00:00,Central Midfield,Midfield,left,177.0,2029-06-30 00:00:00,8.0,2.0,,BRA1,S. A. F. Botafogo,32000000.0,32000000.0,,,,,,,,,,,,,,,,,,
809716,,Lucas Freitas,Lucas Freitas,978,Brazil,Rio de Janeiro,Brazil,2001-01-20 00:00:00,Centre-Back,Defender,left,184.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Club de Regatas Vasco da Gama,1000000.0,1000000.0,Lucas Freitas,CB,Juventude,1256.0,0.0,0.0,0.2,0.1,43.0,8.0,4.0,1.0,13.0,0.0,9.0,23.0,3.0,1.0
811219,,Newton,Newton,537,Brazil,Salvador,Brazil,2000-03-12 00:00:00,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,3000000.0,3000000.0,Newton,CM,Criciúma,2299.0,1.0,1.0,1.5,0.8,78.0,35.0,32.0,22.0,42.0,1.0,52.0,15.0,7.0,0.0
813044,,Elias Manoel,Elias Manoel,537,Brazil,Campinas,Brazil,2001-11-30 00:00:00,Centre-Forward,Attack,right,176.0,2027-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,1500000.0,2000000.0,,,,,,,,,,,,,,,,,,
815558,,Martinelli,Martinelli,2462,Brazil,Presidente Prudente,Brazil,2001-10-05 00:00:00,Defensive Midfield,Midfield,right,176.0,2030-12-31 00:00:00,,,,BRA1,Fluminense Football Club,16000000.0,16000000.0,Martinelli,CB,Fluminense,2578.0,1.0,1.0,1.0,1.2,115.0,28.0,52.0,24.0,49.0,2.0,40.0,41.0,8.0,0.0
816129,,Vanderlan,Vanderlan,8793,Brazil,Brumado,Brazil,2002-09-07 00:00:00,Left-Back,Defender,left,183.0,2030-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,3000000.0,4000000.0,Vanderlan,LB,Palmeiras,1051.0,0.0,3.0,0.4,2.5,32.0,19.0,23.0,8.0,21.0,3.0,26.0,10.0,0.0,0.0
816144,,Lucas Barbosa,Lucas Barbosa,8793,Brazil,Bebedouro,Brazil,2001-02-22 00:00:00,Right Winger,Attack,left,194.0,2029-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,6000000.0,6000000.0,Lucas Barbosa,RM,Juventude,2443.0,7.0,2.0,6.1000000000000005,3.2,103.0,61.0,51.0,18.0,69.0,4.0,68.0,57.0,12.0,1.0
816149,,Andrey Quintino,Andrey Quintino,221,Brazil,Santos,Brazil,2002-08-05 00:00:00,Right Winger,Attack,right,176.0,,,,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
818068,,Magrão,Magrão,10870,Brazil,Pindoretama,Brazil,2000-05-15 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2026-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,300000.0,300000.0,,,,,,,,,,,,,,,,,,
825780,,Zé Vitor,Zé Vitor,2125,Brazil,Goiânia,Brazil,2000-05-02 00:00:00,Central Midfield,Midfield,right,194.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,500000.0,600000.0,José Vitor Silva Neves,LM,Athletico Paranaense,176.0,0.0,0.0,0.2,0.0,12.0,4.0,15.0,5.0,3.0,0.0,8.0,7.0,2.0,0.0
828045,Miguel,Monsalve,Miguel Monsalve,210,Colombia,Medellín,Colombia,2004-02-27 00:00:00,Attacking Midfield,Midfield,right,178.0,2028-12-31 00:00:00,17.0,3.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,3500000.0,6000000.0,Miguel Monsalve,FW,Grêmio,969.0,3.0,1.0,2.7,0.8,43.0,34.0,64.0,38.0,34.0,5.0,10.0,5.0,3.0,1.0
829378,Braian,Aguirre,Braian Aguirre,6600,Argentina,Rafael Calzada,Argentina,2000-07-28 00:00:00,Right-Back,Defender,right,175.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Internacional,2500000.0,3000000.0,Braian Aguirre,RB,Internacional,90.0,0.0,0.0,0.1,0.5,7.0,0.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0
834444,,Victor Gabriel,Victor Gabriel,6600,Brazil,Tuntum,Brazil,2004-04-28 00:00:00,Centre-Back,Defender,left,187.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Sport Club Internacional,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,
834445,,Serafim,Serafim,537,Brazil,Campinas,Brazil,2004-05-16 00:00:00,Centre-Back,Defender,right,185.0,,0.0,0.0,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
834467,,Kauê,Kauê,537,Brazil,Quissamã,Brazil,2004-10-22 00:00:00,Central Midfield,Midfield,right,174.0,2030-06-30 00:00:00,1.0,0.0,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
837534,,Luiz Filipe,Luiz Filipe,3876,Brazil,Carmésia,Brazil,2001-05-28 00:00:00,Right Winger,Attack,right,174.0,2027-03-30 00:00:00,,,,BRA1,Mirasol Futebol Clube,100000.0,150000.0,,,,,,,,,,,,,,,,,,
838386,,Leandro Mathias,Leandro Mathias,585,Brazil,Campinas,Brazil,2004-11-14 00:00:00,Goalkeeper,Goalkeeper,left,188.0,,0.0,0.0,,BRA1,São Paulo Futebol Clube,,,,,,,,,,,,,,,,,,,,
838387,,Léo Mana,Léo Mana,199,Brazil,São Paulo,Brazil,2004-04-06 00:00:00,Right-Back,Defender,right,179.0,2026-07-31 00:00:00,0.0,0.0,,BRA1,Sport Club Corinthians Paulista,,,Léo Mana,RB,Corinthians,208.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,6.0,5.0,1.0,0.0
839031,Leonel,Pérez,Leonel Pérez,210,Argentina,Rafael Castillo,Argentina,2004-08-09 00:00:00,Defensive Midfield,Midfield,right,186.0,2029-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,6000000.0,6000000.0,,,,,,,,,,,,,,,,,,
842370,,João Victor,João Victor,2029,Brazil,Caxias,Brazil,2004-04-27 00:00:00,Left Winger,Attack,both,167.0,2028-06-30 00:00:00,0.0,0.0,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
844797,José Manuel,López,José Manuel López,1023,Argentina,San Lorenzo,Argentina,2000-12-06 00:00:00,Centre-Forward,Attack,left,190.0,2029-12-31 00:00:00,3.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,25000000.0,25000000.0,José López,DM,Palmeiras,2140.0,10.0,2.0,9.5,3.2,41.0,32.0,37.0,14.0,50.0,6.0,14.0,26.0,8.0,0.0
849582,Agustín,Giay,Agustín Giay,1023,Argentina,San Carlos Centro,Argentina,2004-01-16 00:00:00,Right-Back,Defender,right,180.0,2030-12-31 00:00:00,3.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,10000000.0,11000000.0,Agustín Giay,RB,Palmeiras,642.0,0.0,0.0,0.5,0.2,37.0,16.0,12.0,4.0,19.0,0.0,30.0,7.0,1.0,0.0
851542,,Luan Brito,Luan Brito,2462,Brazil,Rio de Janeiro,Brazil,2002-09-10 00:00:00,Centre-Forward,Attack,left,186.0,2026-11-30 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
851595,,Jefté,Jefté,1023,Brazil,Rio de Janeiro,Brazil,2003-12-21 00:00:00,Left-Back,Defender,left,183.0,2030-07-31 00:00:00,0.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,
853529,,Paulo Baya,Paulo Baya,2462,Brazil,Marabá,Brazil,1999-07-26 00:00:00,Left Winger,Attack,right,186.0,2026-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
856047,Mateo,Ponte,Mateo Ponte,537,Uruguay,Montevideo,Uruguay,2003-05-24 00:00:00,Right-Back,Defender,right,183.0,2028-06-30 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,2000000.0,2000000.0,Mateo Ponte,RB,Botafogo (RJ),1132.0,3.0,0.0,1.4,0.9,45.0,22.0,25.0,9.0,26.0,3.0,37.0,8.0,3.0,0.0
856085,John,Kennedy,John Kennedy,2462,Brazil,Itaúna,Brazil,2002-05-18 00:00:00,Centre-Forward,Attack,right,173.0,2027-12-31 00:00:00,6.0,1.0,,BRA1,Fluminense Football Club,9000000.0,9000000.0,John Kennedy,FW,Fluminense,673.0,0.0,0.0,1.2000000000000002,0.0,10.0,12.0,44.0,13.0,15.0,0.0,5.0,6.0,1.0,0.0
859135,,Léo Naldi,Léo Naldi,2125,Brazil,Pindamonhangaba,Brazil,2001-08-18 00:00:00,Defensive Midfield,Midfield,right,177.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Léo Naldi,RM,Vitória,1103.0,0.0,0.0,0.3,0.1,45.0,13.0,15.0,4.0,20.0,0.0,38.0,21.0,6.0,0.0
861852,Damián,Bobadilla,Damián Bobadilla,585,Paraguay,Asunción,Paraguay,2001-07-11 00:00:00,Central Midfield,Midfield,right,180.0,2027-12-31 00:00:00,23.0,1.0,,BRA1,São Paulo Futebol Clube,6000000.0,6000000.0,Damián Bobadilla,CM,São Paulo,1031.0,1.0,0.0,0.7000000000000001,0.7,60.0,7.0,9.0,6.0,20.0,0.0,34.0,16.0,3.0,0.0
862574,,Mateus Carvalho,Mateus Carvalho,978,Brazil,Tucuruí,Brazil,2002-03-18 00:00:00,Defensive Midfield,Midfield,left,184.0,2027-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,1200000.0,1400000.0,,,,,,,,,,,,,,,,,,
863073,Lucas,Gazal,Lucas Gazal,10870,Brazil,Diadema,Brazil,1999-08-06 00:00:00,Centre-Back,Defender,right,187.0,2028-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
863104,,Da Silva,Da Silva,3876,Brazil,Goiânia,Brazil,2001-02-07 00:00:00,Centre-Back,Defender,right,192.0,,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
866842,,Renzo,Renzo,8718,Brazil,Rio de Janeiro,Brazil,2001-10-17 00:00:00,Centre-Back,Defender,left,186.0,,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
866884,,Pedro Martins,Pedro Martins,8718,Brazil,Recife,Brazil,2000-06-28 00:00:00,Defensive Midfield,Midfield,right,175.0,2026-12-31 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
867006,,Dionísio,Dionísio,2125,Brazil,Itapetinga,Brazil,1994-04-17 00:00:00,Central Midfield,Midfield,right,172.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
867461,,Rômulo,Rômulo,1023,Brazil,Pirassununga,Brazil,2001-10-07 00:00:00,Attacking Midfield,Midfield,right,177.0,2026-12-31 00:00:00,,,,BRA1,Sociedade Esportiva Palmeiras,,,,,,,,,,,,,,,,,,,,
868891,,Adson,Adson,978,Brazil,Araguapaz,Brazil,2000-10-06 00:00:00,Right Winger,Attack,left,171.0,2027-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,2500000.0,6000000.0,Adson,LW,Vasco da Gama,1224.0,2.0,1.0,1.5,2.6,72.0,42.0,50.0,25.0,53.0,5.0,25.0,15.0,2.0,0.0
869437,,Anthoni,Anthoni,6600,Brazil,Canela,Brazil,2002-01-23 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2029-12-31 00:00:00,,,,BRA1,Sport Club Internacional,3000000.0,4000000.0,Anthoni,GK,Internacional,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869477,,Rodrigo Santos,Rodrigo Santos,10870,Brazil,Vitória da Conquista,Brazil,2000-09-18 00:00:00,Defensive Midfield,Midfield,right,178.0,2028-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
870778,,Mateus Silva,Mateus Silva,2125,Brazil,Magé,Brazil,1998-10-07 00:00:00,Right-Back,Defender,right,175.0,2028-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,800000.0,1000000.0,,,,,,,,,,,,,,,,,,
874223,,Gustavo Martins,Gustavo Martins,210,Brazil,Niterói,Brazil,2002-08-11 00:00:00,Centre-Back,Defender,right,191.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,4000000.0,4000000.0,Gustavo Martins Santos,CB,Grêmio,1377.0,2.0,0.0,2.0,0.0,45.0,1.0,1.0,0.0,3.0,1.0,23.0,21.0,1.0,1.0
874844,Lucas,Villalba,Lucas Villalba,537,Uruguay,Montevideo,Uruguay,2001-05-11 00:00:00,Right Winger,Attack,right,182.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,1500000.0,1500000.0,,,,,,,,,,,,,,,,,,
875339,,João Neto,João Neto,2462,Brazil,Livramento de Nossa Senhora,Brazil,2003-07-10 00:00:00,Centre-Forward,Attack,left,181.0,2026-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
876739,Matheus,Cunha,Matheus Cunha,609,Brazil,Tupi Paulista,Brazil,2001-05-24 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2028-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,3000000.0,3000000.0,Matheus Cunha,GK,Flamengo,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878037,,Gabriel Grando,Gabriel Grando,210,Brazil,Chapecó,Brazil,2000-03-29 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,1500000.0,7000000.0,,,,,,,,,,,,,,,,,,
879217,,Kaiki,Kaiki,609,Brazil,Betim,Brazil,2003-03-08 00:00:00,Left-Back,Defender,left,172.0,2027-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,14000000.0,14000000.0,Kaiki,LB,Cruzeiro,1184.0,1.0,0.0,0.4,1.0,32.0,31.0,58.0,32.0,26.0,3.0,42.0,15.0,4.0,0.0
880217,,Alix,Alix,8793,Brazil,Simões Filho,Brazil,1999-11-06 00:00:00,Centre-Back,Defender,right,195.0,2028-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,3000000.0,3000000.0,Alix Vinicius,CB,Atlético Goianiense,2042.0,0.0,0.0,1.3,0.6,69.0,11.0,14.0,10.0,20.0,0.0,28.0,43.0,6.0,2.0
881645,Ignacio,Sosa,Ignacio Sosa,8793,Uruguay,Montevideo,Uruguay,2003-08-31 00:00:00,Central Midfield,Midfield,right,175.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Red Bull Bragantino,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,
884069,,Gustavo Ramalho,Gustavo Ramalho,2462,Brazil,Nanuque,Brazil,2002-09-16 00:00:00,Goalkeeper,Goalkeeper,left,203.0,2026-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
884072,,Jeffinho,Jeffinho,537,Brazil,Volta Redonda,Brazil,1999-12-30 00:00:00,Left Winger,Attack,right,176.0,2026-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,5000000.0,8000000.0,Jeffinho,LM,Botafogo (RJ),349.0,1.0,1.0,1.8,0.4,10.0,8.0,18.0,10.0,12.0,2.0,6.0,1.0,2.0,0.0
887801,,Nathan Mendes,Nathan Mendes,2125,Brazil,Caçapava,Brazil,2002-08-19 00:00:00,Right-Back,Defender,right,182.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1500000.0,1500000.0,Nathan Mendes,RB,Red Bull Bragantino,1165.0,0.0,1.0,0.3,0.9,51.0,17.0,15.0,5.0,26.0,1.0,25.0,11.0,6.0,0.0
888493,Alejo,Veliz,Alejo Veliz,10010,Argentina,Gödeken,Argentina,2003-09-19 00:00:00,Centre-Forward,Attack,right,186.0,2031-12-31 00:00:00,10.0,3.0,,BRA1,Esporte Clube Bahia,4000000.0,11000000.0,,,,,,,,,,,,,,,,,,
891353,,Cuiabano,Cuiabano,978,Brazil,Cuiabá,Brazil,2003-02-16 00:00:00,Left-Back,Defender,left,179.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Club de Regatas Vasco da Gama,10000000.0,10000000.0,Cuiabano,LB,Grêmio,1639.0,4.0,1.0,1.7000000000000002,1.4,50.0,37.0,25.0,9.0,44.0,6.0,52.0,25.0,5.0,0.0
891672,Gustavo,Caballero,Gustavo Caballero,221,Paraguay,San Lorenzo,Paraguay,2001-09-21 00:00:00,Left Winger,Attack,right,189.0,2028-12-31 00:00:00,4.0,1.0,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
892089,,Pablo Maia,Pablo Maia,585,Brazil,Brazópolis,Brazil,2002-01-10 00:00:00,Defensive Midfield,Midfield,right,178.0,2029-12-31 00:00:00,1.0,0.0,,BRA1,São Paulo Futebol Clube,5000000.0,14000000.0,Pablo Maia,CM,São Paulo,259.0,0.0,0.0,0.2,0.1,18.0,0.0,3.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0
