player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y,name_normalized,matched,stats_key,Jogador,Pos.,Time,Min.,Gols,Assis.,xG,xAG,PrgP,PrgC,Tent,Suc,SCA,GCA,Div,Bloqueios,CrtsA,CrtV,name_normalized_stats,used
740295,,Natanael,Natanael,2025,330,natanael,Brazil,Braganey,Brazil,2002-01-05 00:00:00,Right-Back,Defender,right,172.0,2028-12-31 00:00:00,GR2,https://img.a.transfermarkt.technology/portrait/header/740295-1662692660.jpg?lm=1,,,,https://www.transfermarkt.co.uk/natanael/profil/spieler/740295,BRA1,Clube Atlético Mineiro,4500000.0,6000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330,natanael,False,,,,,,,,,,,,,,,,,,,,,
740491,,Kelvi Gomes,Kelvi Gomes,2024,10492,kelvi-gomes,Brazil,Ilópolis,Brazil,2002-10-17 00:00:00,Defensive Midfield,Midfield,right,182.0,,,https://img.a.transfermarkt.technology/portrait/header/740491-1698670088.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kelvi-gomes/profil/spieler/740491,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492,kelvi gomes,False,,,,,,,,,,,,,,,,,,,,,
740501,,Gabriel Xavier,Gabriel Xavier,2025,10010,gabriel-xavier,Brazil,Andradina,Brazil,2001-05-06 00:00:00,Centre-Back,Defender,right,190.0,2029-12-31 00:00:00,FOR PLAYER,https://img.a.transfermarkt.technology/portrait/header/740501-1660518590.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-xavier/profil/spieler/740501,BRA1,Esporte Clube Bahia,4000000.0,4000000.0,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010,gabriel xavier,False,,,,,,,,,,,,,,,,,,,,,
741021,,Matheus Bahia,Matheus Bahia,2025,6600,matheus-bahia,Brazil,Salvador,Brazil,1999-08-11 00:00:00,Left-Back,Defender,left,181.0,2027-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/741021-1748481140.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matheus-bahia/profil/spieler/741021,BRA1,Sport Club Internacional,3000000.0,3000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600,matheus bahia,False,,,,,,,,,,,,,,,,,,,,,
742025,,Guilherme Pato,Guilherme Pato,2024,3876,guilherme-pato,Brazil,Quaraí,Brazil,2001-02-17 00:00:00,Left Winger,Attack,right,164.0,2026-11-30 00:00:00,OTB Sports,https://img.a.transfermarkt.technology/portrait/header/742025-1671107693.png?lm=1,,,,https://www.transfermarkt.co.uk/guilherme-pato/profil/spieler/742025,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,guilherme pato,False,,,,,,,,,,,,,,,,,,,,,
742034,,Léo Linck,Léo Linck,2025,537,leo-linck,Brazil,Marechal Cândido Rondon,Brazil,2001-03-03 00:00:00,Goalkeeper,Goalkeeper,right,194.0,2028-12-31 00:00:00,R13 Fussball,https://img.a.transfermarkt.technology/portrait/header/742034-1725390828.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/leo-linck/profil/spieler/742034,BRA1,S. A. F. Botafogo,2500000.0,3000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,leo linck,False,leonardo linck,Leonardo Linck,GK,Athletico Paranaense,1223.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,leonardo linck,True
742855,,Gabriel Lacerda,Gabriel Lacerda,2024,2029,gabriel-lacerda,Brazil,Caieiras,Brazil,1999-08-29 00:00:00,Centre-Back,Defender,right,190.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/742855-1705682510.JPG?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-lacerda/profil/spieler/742855,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029,gabriel lacerda,False,,,,,,,,,,,,,,,,,,,,,
743588,,Rômulo,Rômulo,2025,330,romulo,Brazil,Belo Horizonte,Brazil,2004-01-31 00:00:00,Centre-Back,Defender,right,183.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/743588-1745582685.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/romulo/profil/spieler/743588,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330,romulo,True,,,,,,,,,,,,,,,,,,,,,
743593,,Rodriguinho,Rodriguinho,2025,8793,rodriguinho,Brazil,Mineiros,Brazil,2004-03-16 00:00:00,Attacking Midfield,Midfield,right,186.0,2030-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/743593-1690218912.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/rodriguinho/profil/spieler/743593,BRA1,Red Bull Bragantino,6000000.0,6000000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793,rodriguinho,False,,,,,,,,,,,,,,,,,,,,,
743597,Matheus,França,Matheus França,2025,978,matheus-franca,Brazil,Rio de Janeiro,Brazil,2004-04-01 00:00:00,Attacking Midfield,Midfield,right,184.0,2026-06-30 00:00:00,LIFEPRO,https://img.a.transfermarkt.technology/portrait/header/743597-1708426107.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/matheus-franca/profil/spieler/743597,BRA1,Club de Regatas Vasco da Gama,6000000.0,15000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978,matheus franca,False,,,,,,,,,,,,,,,,,,,,,
743831,,Renato Santos,Renato Santos,2025,199,renato-santos,Brazil,Vitória da Conquista,Brazil,2004-10-11 00:00:00,Centre-Back,Defender,right,188.0,2027-07-31 00:00:00,Guadagno Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/renato-santos/profil/spieler/743831,BRA1,Sport Club Corinthians Paulista,,,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199,renato santos,False,,,,,,,,,,,,,,,,,,,,,
744024,,João Marcelo,João Marcelo,2025,609,joao-marcelo,Brazil,Rio de Janeiro,Brazil,2000-06-13 00:00:00,Centre-Back,Defender,right,190.0,2028-12-31 00:00:00,Brazil Soccer,https://img.a.transfermarkt.technology/portrait/header/744024-1697289524.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-marcelo/profil/spieler/744024,BRA1,Cruzeiro Esporte Clube,3000000.0,5500000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609,joao marcelo,True,,,,,,,,,,,,,,,,,,,,,
745191,Ramón,Sosa,Ramón Sosa,2025,1023,ramon-sosa,Paraguay,Maracaná,Paraguay,1999-08-31 00:00:00,Second Striker,Attack,right,178.0,2030-06-30 00:00:00,Osvaldo Daniel Campo,https://img.a.transfermarkt.technology/portrait/header/745191-1731056200.jpg?lm=1,30.0,1.0,,https://www.transfermarkt.co.uk/ramon-sosa/profil/spieler/745191,BRA1,Sociedade Esportiva Palmeiras,10000000.0,13000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023,ramon sosa,False,,,,,,,,,,,,,,,,,,,,,
745927,Kevin,Serna,Kevin Serna,2025,2462,kevin-serna,Colombia,Popayán,Colombia,1997-12-17 00:00:00,Right Winger,Attack,right,182.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/745927-1706027052.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/kevin-serna/profil/spieler/745927,BRA1,Fluminense Football Club,5000000.0,5000000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462,kevin serna,True,kevin serna,Kevin Serna,LW,Fluminense,872.0,3.0,2.0,2.6,1.2,13.0,41.0,61.0,27.0,25.0,6.0,26.0,6.0,1.0,0.0,kevin serna,True
749559,,Victor Hugo,Victor Hugo,2025,330,victor-hugo,Brazil,Rio de Janeiro,Brazil,2004-05-11 00:00:00,Central Midfield,Midfield,left,184.0,2030-12-31 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/749559-1730196132.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/victor-hugo/profil/spieler/749559,BRA1,Clube Atlético Mineiro,7000000.0,7000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330,victor hugo,True,,,,,,,,,,,,,,,,,,,,,
752560,,Gustavo Maia,Gustavo Maia,2024,8718,gustavo-maia,Brazil,Brasília,Brazil,2001-01-22 00:00:00,Left Winger,Attack,right,168.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/752560-1759502622.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/gustavo-maia/profil/spieler/752560,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718,gustavo maia,False,,,,,,,,,,,,,,,,,,,,,
787269,,Fabrício Daniel,Fabrício Daniel,2024,3876,fabricio-daniel,Brazil,Araraquara,Brazil,1997-07-23 00:00:00,Right Winger,Attack,left,182.0,2026-11-30 00:00:00,Clamber Global,https://img.a.transfermarkt.technology/portrait/header/787269-1662691470.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabricio-daniel/profil/spieler/787269,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,fabricio daniel,False,,,,,,,,,,,,,,,,,,,,,
788361,,Moisés,Moisés,2025,221,moises,Brazil,Morro da Fumaça,Brazil,1996-09-02 00:00:00,Left Winger,Attack,right,177.0,2028-12-31 00:00:00,Jose Renato Martinez,https://img.a.transfermarkt.technology/portrait/header/788361-1730499627.jpg?lm=1,,,,https://www.transfermarkt.co.uk/moises/profil/spieler/788361,BRA1,Santos Futebol Clube,2000000.0,3000000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221,moises,True,moises,Moises,FW,Fortaleza,1171.0,7.0,2.0,5.6,2.8,25.0,49.0,71.0,33.0,47.0,7.0,6.0,7.0,0.0,0.0,moises,True
788861,,Matheus Babi,Matheus Babi,2024,10492,matheus-babi,Brazil,Macaé,Brazil,1997-07-18 00:00:00,Centre-Forward,Attack,right,191.0,,BMS,https://img.a.transfermarkt.technology/portrait/header/788861-1721247323.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matheus-babi/profil/spieler/788861,BRA1,Esporte Clube Juventude,1500000.0,3500000.0,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492,matheus babi,False,,,,,,,,,,,,,,,,,,,,,
789856,,Caio Roque,Caio Roque,2025,537,caio-roque,Brazil,São Paulo,Brazil,2002-01-09 00:00:00,Left-Back,Defender,left,182.0,2026-12-31 00:00:00,Promanager,https://img.a.transfermarkt.technology/portrait/header/789856-1605295652.jpg?lm=1,,,,https://www.transfermarkt.co.uk/caio-roque/profil/spieler/789856,BRA1,S. A. F. Botafogo,400000.0,500000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,caio roque,False,,,,,,,,,,,,,,,,,,,,,
791721,,Kawê,Kawê,2025,8793,kawe,Brazil,São Paulo,Brazil,2002-06-22 00:00:00,Right Winger,Attack,right,175.0,2027-06-30 00:00:00,OTB Sports,https://img.a.transfermarkt.technology/portrait/header/791721-1660514082.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kawe/profil/spieler/791721,BRA1,Red Bull Bragantino,300000.0,300000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793,kawe,False,,,,,,,,,,,,,,,,,,,,,
793815,,Rezende,Rezende,2024,10010,rezende,Brazil,Rio de Janeiro,Brazil,1995-01-02 00:00:00,Defensive Midfield,Midfield,left,186.0,,LIFEPRO,https://img.a.transfermarkt.technology/portrait/header/793815-1626627110.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rezende/profil/spieler/793815,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010,rezende,True,rezende,Rezende,CM,Bahia,574.0,0.0,0.0,0.5,0.0,22.0,2.0,4.0,3.0,4.0,0.0,24.0,8.0,3.0,0.0,rezende,True
794925,,Edson Carioca,Edson Carioca,2025,3876,edson-carioca,Brazil,Japeri,Brazil,1997-06-04 00:00:00,Centre-Forward,Attack,right,179.0,2028-12-31 00:00:00,Casa Soccer M9,https://img.a.transfermarkt.technology/portrait/header/794925-1674700502.jpg?lm=1,,,,https://www.transfermarkt.co.uk/edson-carioca/profil/spieler/794925,BRA1,Mirasol Futebol Clube,1500000.0,1500000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,edson carioca,True,edson carioca,Edson Carioca,RM,Juventude,740.0,3.0,2.0,1.6,0.4,23.0,20.0,37.0,17.0,21.0,4.0,22.0,18.0,2.0,0.0,edson carioca,True
795619,,Léo Rafael,Léo Rafael,2024,2029,leo-rafael,Brazil,Campinas,Brazil,2001-04-25 00:00:00,Central Midfield,Midfield,right,182.0,2026-12-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/795619-1656600622.png?lm=1,,,,https://www.transfermarkt.co.uk/leo-rafael/profil/spieler/795619,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029,leo rafael,False,,,,,,,,,,,,,,,,,,,,,
796796,,Ian Luccas,Ian Luccas,2024,609,ian-luccas,Brazil,Ribeirão Preto,Brazil,2003-02-11 00:00:00,Defensive Midfield,Midfield,right,188.0,2026-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/796796-1678847801.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/ian-luccas/profil/spieler/796796,BRA1,Cruzeiro Esporte Clube,,,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609,ian luccas,False,,,,,,,,,,,,,,,,,,,,,
798167,,Felipinho,Felipinho,2024,10492,felipinho,Brazil,Itapetinga,Brazil,1997-01-13 00:00:00,Left-Back,Defender,left,177.0,2027-12-31 00:00:00,PGB SPORTS,https://img.a.transfermarkt.technology/portrait/header/798167-1682388129.jpg?lm=1,,,,https://www.transfermarkt.co.uk/felipinho/profil/spieler/798167,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492,felipinho,False,,,,,,,,,,,,,,,,,,,,,
802646,,Pierre,Pierre,2024,10870,pierre,Brazil,Rio de Janeiro,Brazil,2002-03-12 00:00:00,Central Midfield,Midfield,left,181.0,2029-12-31 00:00:00,Brazil Soccer,https://img.a.transfermarkt.technology/portrait/header/802646-1663640698.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pierre/profil/spieler/802646,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870,pierre,False,,,,,,,,,,,,,,,,,,,,,
808507,,Denilson,Denilson,2025,3876,denilson,Brazil,Nazaré do Piauí,Brazil,2001-03-23 00:00:00,Central Midfield,Midfield,right,180.0,2028-12-31 00:00:00,SportsInvest,https://img.a.transfermarkt.technology/portrait/header/808507-1663612393.jpg?lm=1,,,,https://www.transfermarkt.co.uk/denilson/profil/spieler/808507,BRA1,Mirasol Futebol Clube,2000000.0,2000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,denilson,True,,,,,,,,,,,,,,,,,,,,,
808509,,Danilo,Danilo,2025,537,danilo,Brazil,Salvador,Brazil,2001-04-29 00:00:00,Central Midfield,Midfield,left,177.0,2029-06-30 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/808509-1780390517.jpg?lm=1,8.0,2.0,,https://www.transfermarkt.co.uk/danilo/profil/spieler/808509,BRA1,S. A. F. Botafogo,32000000.0,32000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,danilo,False,,,,,,,,,,,,,,,,,,,,,
809716,,Lucas Freitas,Lucas Freitas,2025,978,lucas-freitas,Brazil,Rio de Janeiro,Brazil,2001-01-20 00:00:00,Centre-Back,Defender,left,184.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/809716-1706618899.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/lucas-freitas/profil/spieler/809716,BRA1,Club de Regatas Vasco da Gama,1000000.0,1000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978,lucas freitas,True,lucas freitas,Lucas Freitas,CB,Juventude,1256.0,0.0,0.0,0.2,0.1,43.0,8.0,4.0,1.0,13.0,0.0,9.0,23.0,3.0,1.0,lucas freitas,True
811219,,Newton,Newton,2025,537,newton,Brazil,Salvador,Brazil,2000-03-12 00:00:00,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/811219-1716603349.jpg?lm=1,,,,https://www.transfermarkt.co.uk/newton/profil/spieler/811219,BRA1,S. A. F. Botafogo,3000000.0,3000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,newton,True,newton,Newton,CM,Criciúma,2299.0,1.0,1.0,1.5,0.8,78.0,35.0,32.0,22.0,42.0,1.0,52.0,15.0,7.0,0.0,newton,True
813044,,Elias Manoel,Elias Manoel,2025,537,elias-manoel,Brazil,Campinas,Brazil,2001-11-30 00:00:00,Centre-Forward,Attack,right,176.0,2027-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/813044-1710581617.jpg?lm=1,,,,https://www.transfermarkt.co.uk/elias-manoel/profil/spieler/813044,BRA1,S. A. F. Botafogo,1500000.0,2000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,elias manoel,False,,,,,,,,,,,,,,,,,,,,,
815558,,Martinelli,Martinelli,2025,2462,martinelli,Brazil,Presidente Prudente,Brazil,2001-10-05 00:00:00,Defensive Midfield,Midfield,right,176.0,2030-12-31 00:00:00,ADM Esporte,https://img.a.transfermarkt.technology/portrait/header/815558-1683291861.jpg?lm=1,,,,https://www.transfermarkt.co.uk/martinelli/profil/spieler/815558,BRA1,Fluminense Football Club,16000000.0,16000000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462,martinelli,True,martinelli,Martinelli,CB,Fluminense,2578.0,1.0,1.0,1.0,1.2,115.0,28.0,52.0,24.0,49.0,2.0,40.0,41.0,8.0,0.0,martinelli,True
816129,,Vanderlan,Vanderlan,2025,8793,vanderlan,Brazil,Brumado,Brazil,2002-09-07 00:00:00,Left-Back,Defender,left,183.0,2030-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/816129-1658806524.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vanderlan/profil/spieler/816129,BRA1,Red Bull Bragantino,3000000.0,4000000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793,vanderlan,True,vanderlan,Vanderlan,LB,Palmeiras,1051.0,0.0,3.0,0.4,2.5,32.0,19.0,23.0,8.0,21.0,3.0,26.0,10.0,0.0,0.0,vanderlan,True
