player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats,position_group,goals_per90,assists_per90,xG_per90,xAG_per90,progressive_passes_per90,progressive_carries_per90,dribbles_successful_per90,shot_creating_actions_per90,goal_creating_actions_per90,tackles_per90,blocks_per90,goals_percentile,assists_percentile,xG_percentile,xAG_percentile,progressive_passes_percentile,progressive_carries_percentile,dribbles_successful_percentile,shot_creating_actions_percentile,goal_creating_actions_percentile,tackles_percentile,blocks_percentile,goals_per90_percentile,assists_per90_percentile,xG_per90_percentile,xAG_per90_percentile,progressive_passes_per90_percentile,progressive_carries_per90_percentile,dribbles_successful_per90_percentile,shot_creating_actions_per90_percentile,goal_creating_actions_per90_percentile,tackles_per90_percentile,blocks_per90_percentile,performance_score,age,market_value_in_eur_percentile,age_percentile,moneyball_score,cluster
432166,Luan,Cândido,Luan Cândido,2125,Brazil,Ubá,Brazil,2001-02-02,Left-Back,Defender,left,187.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Vitória,3000000.0,7000000.0,Luan Cândido,CB,Red Bull Bragantino,1953.0,1.0,0.0,1.3,0.1,50.0,7.0,9.0,2.0,19.0,1.0,41.0,27.0,5.0,0.0,Full-Back,0.0460829493087557,0.0,0.0599078341013824,0.0046082949308755,2.3041474654377883,0.3225806451612903,0.0921658986175115,0.8755760368663595,0.0460829493087557,1.8894009216589864,1.2442396313364057,0.4857142857142857,0.1714285714285714,0.7,0.0285714285714285,0.2571428571428571,0.0285714285714285,0.0285714285714285,0.0571428571428571,0.1428571428571428,0.5142857142857142,0.8,0.4285714285714285,0.1714285714285714,0.7142857142857143,0.0285714285714285,0.0571428571428571,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1142857142857142,0.3714285714285714,0.8,0.1851428571428571,23,0.5645161290322581,0.2,0.3399566820276498,2
496268,Joaquín,Piquerez,Joaquín Piquerez,1023,Uruguay,Montevideo,Uruguay,1998-08-24,Left-Back,Defender,left,185.0,2030-12-31 00:00:00,19.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,12000000.0,15000000.0,Joaquín Piquerez,CB,Palmeiras,1314.0,2.0,0.0,1.9,1.9,87.0,29.0,19.0,8.0,45.0,0.0,27.0,20.0,2.0,0.0,Full-Back,0.136986301369863,0.0,0.1301369863013698,0.1301369863013698,5.9589041095890405,1.9863013698630136,0.547945205479452,3.0821917808219177,0.0,1.8493150684931503,1.36986301369863,0.7571428571428571,0.1714285714285714,0.9428571428571428,0.5285714285714286,0.5428571428571428,0.3,0.3,0.5428571428571428,0.0571428571428571,0.2571428571428571,0.5571428571428572,0.9142857142857144,0.1714285714285714,0.9428571428571428,0.7428571428571429,0.8857142857142857,0.5142857142857142,0.4285714285714285,0.7714285714285715,0.0571428571428571,0.2857142857142857,0.9142857142857144,0.5977142857142858,26,0.935483870967742,0.4428571428571428,0.4583290322580646,3
552240,,Igor Vinícius,Igor Vinícius,221,Brazil,Sinop,Brazil,1997-04-01,Right-Back,Defender,right,174.0,2028-06-30 00:00:00,,,,BRA1,Santos Futebol Clube,2000000.0,3500000.0,Igor Vinícius de Souza,WB,São Paulo,2463.0,0.0,2.0,0.7999999999999999,2.4,138.0,65.0,59.0,21.0,69.0,5.0,66.0,25.0,7.0,1.0,Full-Back,0.0,0.0730816077953715,0.0292326431181485,0.0876979293544457,5.0426309378806335,2.3751522533495737,0.7673568818514007,2.5213154689403168,0.1827040194884287,2.4116930572472595,0.9135200974421436,0.1571428571428571,0.6428571428571429,0.4857142857142857,0.7285714285714285,0.8857142857142857,0.9714285714285714,0.7428571428571429,0.7714285714285715,0.6428571428571429,0.9,0.7285714285714285,0.1571428571428571,0.4857142857142857,0.3714285714285714,0.5714285714285714,0.7428571428571429,0.7428571428571429,0.6285714285714286,0.6285714285714286,0.4571428571428571,0.6285714285714286,0.4285714285714285,0.6239999999999999,27,0.4516129032258064,0.5428571428571428,0.580068202764977,3
601011,,Caio Paulista,Caio Paulista,210,Brazil,São Paulo,Brazil,1998-05-11,Left-Back,Defender,left,184.0,2026-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,2000000.0,4000000.0,Caio Paulista,LB,Palmeiras,1201.0,0.0,0.0,0.4,0.7,74.0,39.0,45.0,24.0,30.0,2.0,29.0,15.0,1.0,1.0,Full-Back,0.0,0.0,0.0299750208159866,0.0524562864279766,5.545378850957535,2.922564529558701,1.7985012489592007,2.2481265611990007,0.1498751040799334,2.1731890091590342,1.1240632805995003,0.1571428571428571,0.1714285714285714,0.2857142857142857,0.1428571428571428,0.4857142857142857,0.5571428571428572,0.8,0.3,0.2571428571428571,0.3428571428571428,0.4,0.1571428571428571,0.1714285714285714,0.4,0.1428571428571428,0.8285714285714286,0.9428571428571428,0.9714285714285714,0.5142857142857142,0.3142857142857143,0.5142857142857142,0.5714285714285714,0.6057142857142856,26,0.4516129032258064,0.4428571428571428,0.5840967741935483,1
670021,Matheus,Bidu,Matheus Bidu,199,Brazil,São Paulo,Brazil,1999-05-04,Left-Back,Defender,left,172.0,2027-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,7000000.0,7000000.0,Matheus Bidu,"LB,CM",Corinthians,1500.0,2.0,1.0,0.9,1.0,64.0,33.0,26.0,14.0,43.0,2.0,33.0,20.0,3.0,0.0,Full-Back,0.12,0.06,0.054,0.06,3.84,1.98,0.8400000000000001,2.58,0.12,1.98,1.2000000000000002,0.7571428571428571,0.4285714285714285,0.6,0.3142857142857143,0.4285714285714285,0.3714285714285714,0.6,0.4571428571428571,0.2571428571428571,0.3714285714285714,0.5571428571428572,0.8571428571428571,0.4285714285714285,0.6571428571428571,0.2285714285714285,0.4,0.4857142857142857,0.6857142857142857,0.6857142857142857,0.2571428571428571,0.4285714285714285,0.7142857142857143,0.4571428571428571,25,0.8064516129032258,0.3857142857142857,0.4148156682027649,1
670201,Lucas,Piton,Lucas Piton,978,Brazil,Jundiaí,Italy,2000-10-09,Left-Back,Defender,left,175.0,2028-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,6000000.0,8000000.0,Lucas Piton,LB,Vasco da Gama,2703.0,1.0,5.0,0.5,3.5,103.0,63.0,47.0,28.0,77.0,7.0,66.0,24.0,5.0,0.0,Full-Back,0.0332963374028856,0.1664816870144284,0.0166481687014428,0.1165371809100998,3.4295227524972254,2.097669256381798,0.932297447280799,2.563817980022198,0.2330743618201997,2.197558268590455,0.7991120976692564,0.4857142857142857,0.9571428571428572,0.3714285714285714,0.8714285714285714,0.6285714285714286,0.9142857142857144,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9,0.6714285714285714,0.3142857142857143,0.9142857142857144,0.1714285714285714,0.6571428571428571,0.2571428571428571,0.6,0.7714285714285715,0.6571428571428571,0.6285714285714286,0.5428571428571428,0.2857142857142857,0.5474285714285714,24,0.7258064516129032,0.3,0.502005529953917,0
676034,,Ewerthon,Ewerthon,10492,Brazil,Recife,Brazil,2000-11-10,Right-Back,Defender,right,171.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Juventude,,,Ewerton,RW,Juventude,1189.0,1.0,2.0,0.8,1.4,36.0,10.0,11.0,6.0,29.0,4.0,28.0,8.0,1.0,0.0,Full-Back,0.0756938603868797,0.1513877207737594,0.0605550883095037,0.1059714045416316,2.72497897392767,0.7569386038687973,0.4541631623212784,2.1951219512195124,0.3027754415475189,2.1194280908326326,0.6055508830950378,0.4857142857142857,0.6428571428571429,0.5428571428571428,0.4142857142857143,0.1142857142857142,0.0571428571428571,0.1857142857142857,0.2571428571428571,0.5142857142857142,0.3,0.0571428571428571,0.5428571428571428,0.8,0.7428571428571429,0.6,0.1428571428571428,0.0571428571428571,0.3428571428571428,0.4,0.7428571428571429,0.4857142857142857,0.0571428571428571,0.3245714285714286,24,,0.3,,0
676035,Luciano,Juba,Luciano Juba,10010,Brazil,Jaboatão dos Guararapes,Brazil,1999-08-29,Left-Back,Defender,left,176.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Bahia,14000000.0,14000000.0,Luciano Juba,LB,Bahia,3114.0,3.0,1.0,1.4,4.5,148.0,47.0,24.0,10.0,80.0,3.0,47.0,24.0,2.0,0.0,Full-Back,0.0867052023121387,0.0289017341040462,0.0404624277456647,0.130057803468208,4.277456647398844,1.3583815028901731,0.2890173410404624,2.312138728323699,0.0867052023121387,1.3583815028901731,0.6936416184971098,0.9,0.4285714285714285,0.7571428571428571,0.9428571428571428,0.9428571428571428,0.7142857142857143,0.4857142857142857,0.9142857142857144,0.4,0.5714285714285714,0.6714285714285714,0.6714285714285714,0.3428571428571428,0.5428571428571428,0.7142857142857143,0.5714285714285714,0.1714285714285714,0.0571428571428571,0.5428571428571428,0.2285714285714285,0.0571428571428571,0.1428571428571428,0.3325714285714285,25,0.9838709677419356,0.3857142857142857,0.2957179723502304,2
680506,José Andrés,Hurtado,José Andrés Hurtado,8793,Ecuador,Santo Domingo,Ecuador,2001-12-23,Right-Back,Defender,right,178.0,2027-12-31 00:00:00,10.0,0.0,,BRA1,Red Bull Bragantino,3000000.0,3000000.0,José Hurtado,RB,Red Bull Bragantino,1325.0,0.0,2.0,0.1,2.1,56.0,39.0,18.0,11.0,33.0,6.0,23.0,11.0,2.0,0.0,Full-Back,0.0,0.1358490566037735,0.0067924528301886,0.1426415094339622,3.803773584905661,2.6490566037735848,0.7471698113207548,2.241509433962264,0.4075471698113208,1.562264150943396,0.7471698113207548,0.1571428571428571,0.6428571428571429,0.0857142857142857,0.6,0.3714285714285714,0.5571428571428572,0.5428571428571428,0.4,0.7857142857142857,0.1571428571428571,0.2142857142857142,0.1571428571428571,0.7428571428571429,0.0857142857142857,0.8,0.3714285714285714,0.8857142857142857,0.6,0.4571428571428571,0.9142857142857144,0.1428571428571428,0.2,0.5577142857142857,23,0.5645161290322581,0.2,0.5634995391705069,0
697845,,Claudinho,Claudinho,2125,Brazil,Nova Veneza,Brazil,2000-09-24,Right-Back,Defender,right,180.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1700000.0,2500000.0,Claudinho,RB,Criciúma,2047.0,2.0,3.0,0.8,3.5,115.0,43.0,38.0,21.0,72.0,4.0,58.0,40.0,3.0,1.0,Full-Back,0.087933561309233,0.1319003419638495,0.0351734245236932,0.1538837322911578,5.056179775280898,1.89057156814851,0.9233023937469468,3.1656082071323888,0.175867122618466,2.550073277967757,1.7586712261846604,0.7571428571428571,0.8285714285714286,0.5428571428571428,0.8714285714285714,0.7428571428571429,0.6714285714285714,0.7428571428571429,0.8,0.5142857142857142,0.8,0.9428571428571428,0.7428571428571429,0.7142857142857143,0.4857142857142857,0.8285714285714286,0.7714285714285715,0.4571428571428571,0.7428571428571429,0.8857142857142857,0.4285714285714285,0.7142857142857143,1.0,0.7291428571428571,24,0.3709677419354839,0.3,0.6997437788018432,3
703322,,Bruno Gomes,Bruno Gomes,6600,Brazil,Rio de Janeiro,Brazil,2001-04-04,Right-Back,Defender,right,175.0,2027-12-31 00:00:00,5.0,0.0,,BRA1,Sport Club Internacional,6000000.0,6000000.0,Bruno Gomes,CM,Internacional,2157.0,1.0,2.0,0.5,1.0,152.0,58.0,37.0,21.0,46.0,5.0,62.0,30.0,3.0,0.0,Full-Back,0.0417246175243393,0.0834492350486787,0.0208623087621696,0.0417246175243393,6.342141863699582,2.420027816411683,0.8762169680111266,1.9193324061196104,0.2086230876216968,2.586926286509041,1.251738525730181,0.4857142857142857,0.6428571428571429,0.3714285714285714,0.3142857142857143,1.0,0.8285714285714286,0.7428571428571429,0.5857142857142857,0.6428571428571429,0.8428571428571429,0.8714285714285714,0.4,0.6,0.2285714285714285,0.1142857142857142,0.9142857142857144,0.8,0.7142857142857143,0.1714285714285714,0.5428571428571428,0.7714285714285715,0.8285714285714286,0.6822857142857143,23,0.7258064516129032,0.2,0.5979198156682027,1
719635,Alexandro,Bernabei,Alexandro Bernabei,6600,Argentina,Cañada de Gómez,Argentina,2000-09-24,Left-Back,Defender,left,169.0,2028-12-31 00:00:00,2.0,0.0,,BRA1,Sport Club Internacional,8000000.0,8000000.0,Alexandro Bernabei,LB,Internacional,2063.0,3.0,5.0,1.2,4.9,113.0,60.0,64.0,27.0,74.0,9.0,56.0,26.0,5.0,0.0,Full-Back,0.1308773630634997,0.2181289384391662,0.0523509452253999,0.2137663596703829,4.929714008725157,2.6175472612699955,1.177896267571498,3.228308288899661,0.3926320891904992,2.443044110518662,1.1342704798836645,0.9,0.9571428571428572,0.6428571428571429,1.0,0.7142857142857143,0.8857142857142857,0.8428571428571429,0.8285714285714286,0.9428571428571428,0.7428571428571429,0.7714285714285715,0.8857142857142857,0.9428571428571428,0.6285714285714286,0.9428571428571428,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9142857142857144,0.8857142857142857,0.6571428571428571,0.6285714285714286,0.8011428571428573,24,0.8548387096774194,0.3,0.6219760368663595,3
816129,,Vanderlan,Vanderlan,8793,Brazil,Brumado,Brazil,2002-09-07,Left-Back,Defender,left,183.0,2030-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,3000000.0,4000000.0,Vanderlan,LB,Palmeiras,1051.0,0.0,3.0,0.4,2.5,32.0,19.0,23.0,8.0,21.0,3.0,26.0,10.0,0.0,0.0,Full-Back,0.0,0.2568981921979067,0.0342530922930542,0.2140818268315889,2.740247383444339,1.6270218839200763,0.6850618458610848,1.7982873453853474,0.2568981921979067,2.226450999048525,0.8563273073263559,0.1571428571428571,0.8285714285714286,0.2857142857142857,0.7714285714285715,0.0714285714285714,0.2,0.3,0.0857142857142857,0.4,0.2285714285714285,0.1714285714285714,0.1571428571428571,1.0,0.4571428571428571,0.9714285714285714,0.1714285714285714,0.2857142857142857,0.4857142857142857,0.1428571428571428,0.6857142857142857,0.5714285714285714,0.3714285714285714,0.5188571428571428,22,0.5645161290322581,0.1285714285714285,0.5508995391705068,0
856047,Mateo,Ponte,Mateo Ponte,537,Uruguay,Montevideo,Uruguay,2003-05-24,Right-Back,Defender,right,183.0,2028-06-30 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,2000000.0,2000000.0,Mateo Ponte,RB,Botafogo (RJ),1132.0,3.0,0.0,1.4,0.9,45.0,22.0,25.0,9.0,26.0,3.0,37.0,8.0,3.0,0.0,Full-Back,0.2385159010600707,0.0,0.1113074204946996,0.0715547703180212,3.57773851590106,1.7491166077738516,0.715547703180212,2.067137809187279,0.2385159010600707,2.9416961130742054,0.6360424028268551,0.9,0.1714285714285714,0.7571428571428571,0.2142857142857142,0.2,0.2571428571428571,0.4,0.1714285714285714,0.4,0.4571428571428571,0.0571428571428571,1.0,0.1714285714285714,0.9142857142857144,0.3714285714285714,0.3142857142857143,0.4285714285714285,0.5428571428571428,0.3142857142857143,0.6571428571428571,0.8571428571428571,0.0857142857142857,0.385142857142857,21,0.4516129032258064,0.0571428571428571,0.5096110599078341,1
879217,,Kaiki,Kaiki,609,Brazil,Betim,Brazil,2003-03-08,Left-Back,Defender,left,172.0,2027-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,14000000.0,14000000.0,Kaiki,LB,Cruzeiro,1184.0,1.0,0.0,0.4,1.0,32.0,31.0,58.0,32.0,26.0,3.0,42.0,15.0,4.0,0.0,Full-Back,0.0760135135135135,0.0,0.0304054054054054,0.0760135135135135,2.4324324324324325,2.356418918918919,2.4324324324324325,1.9763513513513515,0.2280405405405405,3.1925675675675675,1.1402027027027029,0.4857142857142857,0.1714285714285714,0.2857142857142857,0.3142857142857143,0.0714285714285714,0.3428571428571428,0.9285714285714286,0.1714285714285714,0.4,0.5428571428571428,0.4,0.5714285714285714,0.1714285714285714,0.4285714285714285,0.4571428571428571,0.0857142857142857,0.7142857142857143,1.0,0.2,0.6,0.9714285714285714,0.6571428571428571,0.5291428571428571,21,0.9838709677419356,0.0571428571428571,0.4629465437788018,1
887801,,Nathan Mendes,Nathan Mendes,2125,Brazil,Caçapava,Brazil,2002-08-19,Right-Back,Defender,right,182.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1500000.0,1500000.0,Nathan Mendes,RB,Red Bull Bragantino,1165.0,0.0,1.0,0.3,0.9,51.0,17.0,15.0,5.0,26.0,1.0,25.0,11.0,6.0,0.0,Full-Back,0.0,0.0772532188841201,0.023175965665236,0.0695278969957081,3.939914163090129,1.313304721030043,0.3862660944206008,2.008583690987124,0.0772532188841201,1.931330472103004,0.8497854077253219,0.1571428571428571,0.4285714285714285,0.2,0.2142857142857142,0.3285714285714285,0.1428571428571428,0.1285714285714285,0.1714285714285714,0.1428571428571428,0.2,0.2142857142857142,0.1571428571428571,0.5714285714285714,0.2571428571428571,0.3142857142857143,0.4571428571428571,0.1428571428571428,0.2,0.2571428571428571,0.2,0.4,0.3428571428571428,0.344,22,0.2903225806451613,0.1285714285714285,0.5145336405529953,2
891353,,Cuiabano,Cuiabano,978,Brazil,Cuiabá,Brazil,2003-02-16,Left-Back,Defender,left,179.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,Club de Regatas Vasco da Gama,10000000.0,10000000.0,Cuiabano,LB,Grêmio,1639.0,4.0,1.0,1.7000000000000002,1.4,50.0,37.0,25.0,9.0,44.0,6.0,52.0,25.0,5.0,0.0,Full-Back,0.2196461256863941,0.0549115314215985,0.0933496034167175,0.0768761439902379,2.7455765710799267,2.0317266625991457,0.4942037827943868,2.416107382550336,0.3294691885295912,2.855399633923124,1.3727882855399631,0.9714285714285714,0.4285714285714285,0.8714285714285714,0.4142857142857143,0.2571428571428571,0.4857142857142857,0.4,0.5,0.7857142857142857,0.6857142857142857,0.7285714285714285,0.9714285714285714,0.4,0.8571428571428571,0.4857142857142857,0.2,0.5714285714285714,0.3714285714285714,0.6,0.8285714285714286,0.8285714285714286,0.9428571428571428,0.5222857142857142,21,0.9032258064516128,0.0571428571428571,0.4789935483870967,1
121986,,Lucas Sasha,Lucas Sasha,10870,Brazil,São Paulo,Brazil,1990-03-01,Defensive Midfield,Midfield,both,177.0,2026-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,750000.0,2000000.0,Lucas Sasha,CM,Fortaleza,1220.0,0.0,0.0,0.5,1.5,40.0,7.0,12.0,6.0,18.0,0.0,61.0,35.0,2.0,0.0,Defensive Midfielder,0.0,0.0,0.0368852459016393,0.110655737704918,2.950819672131148,0.5163934426229508,0.4426229508196722,1.3278688524590163,0.0,4.5,2.581967213114754,0.2619047619047619,0.1904761904761904,0.2619047619047619,0.7142857142857143,0.0952380952380952,0.1428571428571428,0.238095238095238,0.1428571428571428,0.0952380952380952,0.6666666666666666,0.7619047619047619,0.2619047619047619,0.1904761904761904,0.3809523809523809,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.1904761904761904,0.0952380952380952,1.0,1.0,0.5602240896358542,34,0.1764705882352941,1.0,0.5420168067226889,3
215616,Erick,Pulgar,Erick Pulgar,614,Chile,Antofagasta,Chile,1994-01-15,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,54.0,4.0,,BRA1,Clube de Regatas do Flamengo,4500000.0,15000000.0,Erick Pulgar,DM,Flamengo,1750.0,0.0,3.0,1.0,1.8,110.0,12.0,10.0,5.0,46.0,5.0,51.0,20.0,7.0,1.0,Defensive Midfielder,0.0,0.1542857142857142,0.0514285714285714,0.0925714285714285,5.6571428571428575,0.6171428571428571,0.2571428571428571,2.3657142857142857,0.2571428571428571,2.6228571428571428,1.0285714285714285,0.2619047619047619,0.8095238095238095,0.5476190476190477,0.8095238095238095,0.6190476190476191,0.3333333333333333,0.1666666666666666,0.5714285714285714,0.6904761904761905,0.4285714285714285,0.3333333333333333,0.2619047619047619,0.8095238095238095,0.5714285714285714,0.8095238095238095,0.8571428571428571,0.238095238095238,0.1428571428571428,0.6666666666666666,0.8571428571428571,0.6190476190476191,0.2857142857142857,0.6218487394957984,30,0.7647058823529411,0.8809523809523809,0.4497899159663866,2
242201,Lucas,Romero,Lucas Romero,609,Argentina,Loma Hermosa,Argentina,1994-04-18,Defensive Midfield,Midfield,right,167.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Cruzeiro Esporte Clube,2500000.0,4000000.0,Lucas Romero,CM,Cruzeiro,2531.0,0.0,2.0,0.5,0.4,159.0,22.0,26.0,13.0,79.0,7.0,73.0,29.0,8.0,1.0,Defensive Midfielder,0.0,0.0711181351244567,0.0177795337811141,0.0142236270248913,5.65389174239431,0.7822994863690241,0.4622678783089687,2.809166337416041,0.2489134729355985,2.595811932042671,1.0312129593046226,0.2619047619047619,0.6666666666666666,0.2619047619047619,0.2619047619047619,0.8571428571428571,0.6428571428571429,0.5952380952380952,0.8571428571428571,0.9047619047619048,0.8333333333333334,0.5952380952380952,0.2619047619047619,0.5714285714285714,0.1428571428571428,0.238095238095238,0.8095238095238095,0.3809523809523809,0.4761904761904761,0.8571428571428571,0.7619047619047619,0.5714285714285714,0.3333333333333333,0.5616246498599441,30,0.4705882352941176,0.8809523809523809,0.4871848739495799,2
273438,Danilo,Barbosa,Danilo Barbosa,537,Brazil,Simões Filho,Brazil,1996-02-28,Defensive Midfield,Midfield,right,183.0,2028-06-30 00:00:00,11.0,2.0,,BRA1,S. A. F. Botafogo,2000000.0,10000000.0,Danilo Barbosa,"CB,CM",Botafogo (RJ),1153.0,3.0,1.0,1.4,0.4,53.0,9.0,19.0,13.0,23.0,3.0,29.0,15.0,4.0,0.0,Defensive Midfielder,0.2341717259323504,0.0780572419774501,0.1092801387684301,0.03122289679098,4.137033824804857,0.7025151777970512,1.0147441457068516,1.795316565481353,0.2341717259323504,2.2636600173460537,1.170858629661752,0.9523809523809524,0.4761904761904761,0.7142857142857143,0.2619047619047619,0.2857142857142857,0.2142857142857142,0.5952380952380952,0.2619047619047619,0.4761904761904761,0.1904761904761904,0.1904761904761904,1.0,0.6666666666666666,1.0,0.2857142857142857,0.3809523809523809,0.3333333333333333,0.9523809523809524,0.5238095238095238,0.6666666666666666,0.3809523809523809,0.4761904761904761,0.392156862745098,28,0.3529411764705882,0.6666666666666666,0.4470588235294117,1
294873,,Thiago Maia,Thiago Maia,6600,Brazil,Boa Vista,Brazil,1997-03-23,Defensive Midfield,Midfield,left,179.0,2026-12-31 00:00:00,1.0,0.0,,BRA1,Sport Club Internacional,2500000.0,9000000.0,Thiago Maia,CM,Internacional,1896.0,2.0,4.0,2.3,2.4,104.0,22.0,22.0,14.0,55.0,8.0,40.0,21.0,4.0,0.0,Defensive Midfielder,0.0949367088607594,0.1898734177215189,0.1091772151898734,0.1139240506329113,4.936708860759494,1.0443037974683544,0.6645569620253164,2.6107594936708862,0.3797468354430379,1.8987341772151896,0.9968354430379748,0.8333333333333334,0.9285714285714286,1.0,0.9523809523809524,0.5714285714285714,0.6428571428571429,0.6666666666666666,0.7142857142857143,0.9523809523809524,0.3095238095238095,0.4047619047619047,0.8571428571428571,0.9523809523809524,0.9523809523809524,0.9047619047619048,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.7619047619047619,1.0,0.1904761904761904,0.238095238095238,0.5532212885154062,27,0.4705882352941176,0.5238095238095238,0.5357142857142857,2
312314,,Otávio,Otávio,2462,Brazil,Maceió,Brazil,1994-05-04,Defensive Midfield,Midfield,right,173.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Fluminense Football Club,1200000.0,8000000.0,Otávio,CM,Atlético Mineiro,1917.0,0.0,0.0,0.0,0.2,89.0,18.0,17.0,10.0,32.0,2.0,57.0,32.0,2.0,0.0,Defensive Midfielder,0.0,0.0,0.0,0.0093896713615023,4.178403755868545,0.8450704225352113,0.4694835680751174,1.5023474178403755,0.0938967136150234,2.676056338028169,1.5023474178403755,0.2619047619047619,0.1904761904761904,0.0476190476190476,0.1904761904761904,0.5,0.4761904761904761,0.5238095238095238,0.3809523809523809,0.3095238095238095,0.5714285714285714,0.6666666666666666,0.2619047619047619,0.1904761904761904,0.0476190476190476,0.1428571428571428,0.4285714285714285,0.5238095238095238,0.5238095238095238,0.238095238095238,0.2857142857142857,0.6666666666666666,0.7619047619047619,0.5224089635854341,30,0.2941176470588235,0.8809523809523809,0.5077731092436975,3
364972,,Marlon Freitas,Marlon Freitas,1023,Brazil,Magé,Brazil,1995-03-27,Defensive Midfield,Midfield,right,185.0,2028-12-31 00:00:00,,,,BRA1,Sociedade Esportiva Palmeiras,6000000.0,7000000.0,Marlon Freitas,CM,Botafogo (RJ),2425.0,0.0,5.0,1.6,4.4,263.0,44.0,10.0,5.0,96.0,10.0,43.0,33.0,6.0,0.0,Defensive Midfielder,0.0,0.1855670103092783,0.059381443298969,0.1632989690721649,9.760824742268042,1.6329896907216497,0.1855670103092783,3.562886597938144,0.3711340206185567,1.5958762886597937,1.224742268041237,0.2619047619047619,1.0,0.8095238095238095,1.0,1.0,0.9523809523809524,0.1666666666666666,1.0,1.0,0.3809523809523809,0.7142857142857143,0.2619047619047619,0.9047619047619048,0.6666666666666666,1.0,1.0,0.9523809523809524,0.0952380952380952,0.9523809523809524,0.9047619047619048,0.1428571428571428,0.5238095238095238,0.7058823529411765,29,0.8529411764705882,0.7619047619047619,0.4960084033613445,2
373174,,Dodi,Dodi,210,Brazil,Santo Antônio do Sudoeste,Brazil,1996-04-17,Defensive Midfield,Midfield,right,169.0,2026-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,700000.0,1000000.0,Dodi,CM,Grêmio,2319.0,0.0,2.0,0.8,1.1,79.0,24.0,35.0,22.0,30.0,3.0,78.0,29.0,6.0,1.0,Defensive Midfielder,0.0,0.0776196636481242,0.0310478654592496,0.0426908150064683,3.0659767141009056,0.9314359637774904,0.853816300129366,1.1642949547218628,0.1164294954721863,3.0271668822768434,1.125485122897801,0.2619047619047619,0.6666666666666666,0.4047619047619047,0.5238095238095238,0.4285714285714285,0.7619047619047619,0.9285714285714286,0.3333333333333333,0.4761904761904761,0.9285714285714286,0.5952380952380952,0.2619047619047619,0.6190476190476191,0.2857142857142857,0.5714285714285714,0.238095238095238,0.6190476190476191,0.8571428571428571,0.0952380952380952,0.3809523809523809,0.7142857142857143,0.4285714285714285,0.4691876750700279,28,0.1176470588235294,0.6666666666666666,0.5521008403361345,3
436385,Mathías,Villasanti,Mathías Villasanti,210,Paraguay,Caacupé,Paraguay,1997-01-24,Defensive Midfield,Midfield,right,178.0,2029-12-31 00:00:00,51.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,4000000.0,10000000.0,Mathías Villasanti,DM,Grêmio,2249.0,3.0,1.0,2.1,1.5,117.0,17.0,43.0,20.0,47.0,5.0,78.0,41.0,4.0,0.0,Defensive Midfielder,0.1200533570475766,0.0400177856825255,0.0840373499333037,0.0600266785237883,4.682080924855492,0.6803023566029346,0.8003557136505113,1.8808359270787016,0.2000889284126278,3.1213872832369938,1.640729212983548,0.9523809523809524,0.4761904761904761,0.9285714285714286,0.7142857142857143,0.7619047619047619,0.4285714285714285,0.8571428571428571,0.6190476190476191,0.6904761904761905,0.9285714285714286,0.9523809523809524,0.9047619047619048,0.4761904761904761,0.9047619047619048,0.6190476190476191,0.5714285714285714,0.2857142857142857,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.9047619047619048,0.665266106442577,27,0.6764705882352942,0.5238095238095238,0.551470588235294,1
